INFO 2025-12-14 11:39:29 db_utils.py:102 [1m[34mLogs will be synced with wandb.[0m
INFO 2025-12-14 11:39:29 db_utils.py:103 Track this run --> [1m[33mhttps://wandb.ai/rayan-elidrissi-caor/lerobot/runs/pnwm0qt5[0m
INFO 2025-12-14 11:39:29 ot_train.py:183 Creating dataset
meta/episodes/chunk-000/file-000.parquet: 100%|█| 76.0k/76.0k [00:00<00:00, 142k
meta/episodes/chunk-000/file-006.parquet: 100%|█| 120k/120k [00:00<00:00, 212kB/
meta/episodes/chunk-000/file-005.parquet: 100%|█| 158k/158k [00:00<00:00, 291kB/
meta/episodes/chunk-000/file-004.parquet: 100%|█| 120k/120k [00:00<00:00, 195kB/
meta/episodes/chunk-000/file-007.parquet: 100%|█| 61.2k/61.2k [00:00<00:00, 96.8
meta/episodes/chunk-000/file-002.parquet: 100%|█| 76.2k/76.2k [00:00<00:00, 139k
meta/episodes/chunk-000/file-001.parquet: 100%|█| 76.3k/76.3k [00:00<00:00, 116k
stats.json: 16.0kB [00:00, 39.5MB/s]quet: 100%|█| 120k/120k [00:00<00:00, 213kB/
meta/episodes/chunk-000/file-003.parquet: 100%|█| 69.4k/69.4k [00:00<00:00, 88.0
info.json: 3.87kB [00:00, 18.4MB/s]              | 4/13 [00:01<00:01,  4.65it/s]
meta/tasks.parquet: 100%|██████████████████| 2.23k/2.23k [00:00<00:00, 13.1kB/s]
meta/episodes/chunk-000/file-009.parquet: 100%|█| 69.9k/69.9k [00:00<00:00, 171k
meta/episodes/chunk-000/file-008.parquet: 100%|█| 61.2k/61.2k [00:00<00:00, 130k
Fetching 13 files: 100%|████████████████████████| 13/13 [00:01<00:00,  9.34it/s]
README.md: 4.35kB [00:00, 12.3MB/s]                      | 0/55 [00:00<?, ?it/s]
.gitattributes: 2.46kB [00:00, 9.68MB/s]             | 0.00/185k [00:00<?, ?B/s]
data/chunk-000/file-004.parquet: 100%|███████| 370k/370k [00:00<00:00, 2.71MB/s]
data/chunk-000/file-002.parquet: 100%|████████| 185k/185k [00:00<00:00, 841kB/s]
data/chunk-000/file-005.parquet: 100%|███████| 459k/459k [00:00<00:00, 1.87MB/s]
data/chunk-000/file-000.parquet: 100%|███████| 191k/191k [00:00<00:00, 1.71MB/s]
data/chunk-000/file-006.parquet: 100%|███████| 353k/353k [00:00<00:00, 1.76MB/s]
data/chunk-000/file-009.parquet: 100%|██████| 97.4k/97.4k [00:00<00:00, 468kB/s]
data/chunk-000/file-008.parquet: 100%|█████| 17.8k/17.8k [00:00<00:00, 83.9kB/s]
data/chunk-000/file-007.parquet: 100%|█████| 18.2k/18.2k [00:00<00:00, 66.7kB/s]
data/chunk-000/file-001.parquet: 100%|███████| 192k/192k [00:00<00:00, 1.17MB/s]
data/chunk-000/file-003.parquet: 100%|██████| 87.7k/87.7k [00:00<00:00, 466kB/s]
videos/observation.images.gripper/chunk-(…): 100%|█| 48.9M/48.9M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 6.19M/6.19M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 65.0M/65.0M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 58.3M/58.3M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 62.9M/62.9M [00:01<00:00, 4
videos/observation.images.gripper/chunk-(…): 100%|█| 4.83M/4.83M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 181M/181M [00:01<00:00, 103
videos/observation.images.gripper/chunk-(…): 100%|█| 135M/135M [00:01<00:00, 67.
videos/observation.images.side/chunk-000(…): 100%|█| 54.7M/54.7M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 52.5M/52.5M [00:00<00:00, 5
videos/observation.images.gripper/chunk-(…): 100%|█| 47.7M/47.7M [00:01<00:00, 4
videos/observation.images.side/chunk-000(…): 100%|█| 57.0M/57.0M [00:01<00:00, 5
videos/observation.images.side/chunk-000(…): 100%|█| 5.61M/5.61M [00:00<00:00, 1
videos/observation.images.gripper/chunk-(…): 100%|█| 146M/146M [00:01<00:00, 88.
videos/observation.images.side/chunk-000(…): 100%|█| 125M/125M [00:01<00:00, 103
videos/observation.images.side/chunk-000(…): 100%|█| 42.0M/42.0M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 42.5M/42.5M [00:01<00:00, 2
videos/observation.images.side/chunk-000(…): 100%|█| 102M/102M [00:01<00:00, 76.
videos/observation.images.side/chunk-000(…): 100%|█| 157M/157M [00:01<00:00, 92.
videos/observation.images.top/chunk-000/(…): 100%|█| 51.6M/51.6M [00:00<00:00, 6
videos/observation.images.side/chunk-000(…): 100%|█| 5.33M/5.33M [00:00<00:00, 3
videos/observation.images.top/chunk-000/(…): 100%|█| 50.4M/50.4M [00:01<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 5.45M/5.45M [00:00<00:00, 2
videos/observation.images.top/chunk-000/(…): 100%|█| 41.4M/41.4M [00:00<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 49.2M/49.2M [00:01<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 5.64M/5.64M [00:00<00:00, 1
videos/observation.images.top/chunk-000/(…): 100%|█| 125M/125M [00:01<00:00, 92.
videos/observation.images.top/chunk-000/(…): 100%|█| 43.1M/43.1M [00:00<00:00, 4
videos/observation.images.top/chunk-000/(…): 100%|█| 100M/100M [00:01<00:00, 65.
videos/observation.images.top/chunk-000/(…): 100%|█| 175M/175M [00:01<00:00, 101
Fetching 55 files: 100%|████████████████████████| 55/55 [00:06<00:00,  8.51it/s]
INFO 2025-12-14 11:39:38 ot_train.py:202 Creating policyM/175M [00:01<00:00, 94.
INFO 2025-12-14 11:39:38 ot_train.py:247 Creating optimizer and scheduler00, 78.
INFO 2025-12-14 11:39:38 ot_train.py:259 [1m[33mOutput dir:[0m outputs/train/act_so101_yellow-mirrorv1_pickdrop_20ksteps
INFO 2025-12-14 11:39:38 ot_train.py:262 cfg.steps=25000 (25K)
INFO 2025-12-14 11:39:38 ot_train.py:263 dataset.num_frames=54377 (54K)
INFO 2025-12-14 11:39:38 ot_train.py:264 dataset.num_episodes=109
INFO 2025-12-14 11:39:38 ot_train.py:267 Effective batch size: 8 x 1 = 8
INFO 2025-12-14 11:39:38 ot_train.py:268 num_learnable_params=51597190 (52M)
INFO 2025-12-14 11:39:38 ot_train.py:269 num_total_params=51597190 (52M)
INFO 2025-12-14 11:39:38 ot_train.py:324 Start offline training on a fixed dataset
INFO 2025-12-14 11:40:07 ot_train.py:351 step:200 smpl:2K ep:3 epch:0.03 loss:6.563 grdn:155.031 lr:1.0e-05 updt_s:0.139 data_s:0.006
INFO 2025-12-14 11:58:42 ot_train.py:351 step:16K smpl:130K ep:260 epch:2.38 loss:0.156 grdn:12.709 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:58:55 ot_train.py:351 step:16K smpl:131K ep:263 epch:2.41 loss:0.161 grdn:13.575 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:59:08 ot_train.py:351 step:17K smpl:133K ep:266 epch:2.44 loss:0.163 grdn:13.341 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:59:20 ot_train.py:351 step:17K smpl:134K ep:269 epch:2.47 loss:0.155 grdn:13.485 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:59:33 ot_train.py:351 step:17K smpl:136K ep:273 epch:2.50 loss:0.159 grdn:13.085 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 11:59:46 ot_train.py:351 step:17K smpl:138K ep:276 epch:2.53 loss:0.155 grdn:13.178 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 11:59:58 ot_train.py:351 step:17K smpl:139K ep:279 epch:2.56 loss:0.155 grdn:13.413 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:00:11 ot_train.py:351 step:18K smpl:141K ep:282 epch:2.59 loss:0.159 grdn:13.166 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:00:24 ot_train.py:351 step:18K smpl:142K ep:285 epch:2.62 loss:0.159 grdn:13.129 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:00:36 ot_train.py:351 step:18K smpl:144K ep:289 epch:2.65 loss:0.156 grdn:13.562 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:00:49 ot_train.py:351 step:18K smpl:146K ep:292 epch:2.68 loss:0.153 grdn:12.820 lr:1.0e-05 updt_s:0.062 data_s:0.002
INFO 2025-12-14 12:01:02 ot_train.py:351 step:18K smpl:147K ep:295 epch:2.71 loss:0.152 grdn:13.032 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:01:15 ot_train.py:351 step:19K smpl:149K ep:298 epch:2.74 loss:0.150 grdn:12.216 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:01:27 ot_train.py:351 step:19K smpl:150K ep:301 epch:2.77 loss:0.150 grdn:12.824 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:01:40 ot_train.py:351 step:19K smpl:152K ep:305 epch:2.80 loss:0.147 grdn:12.550 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:01:53 ot_train.py:351 step:19K smpl:154K ep:308 epch:2.82 loss:0.149 grdn:12.913 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:02:05 ot_train.py:351 step:19K smpl:155K ep:311 epch:2.85 loss:0.159 grdn:12.350 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:02:18 ot_train.py:351 step:20K smpl:157K ep:314 epch:2.88 loss:0.145 grdn:12.505 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:02:31 ot_train.py:351 step:20K smpl:158K ep:318 epch:2.91 loss:0.143 grdn:12.201 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:02:43 ot_train.py:351 step:20K smpl:160K ep:321 epch:2.94 loss:0.148 grdn:12.081 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:02:43 ot_train.py:361 Checkpoint policy after step 20000
INFO 2025-12-14 12:02:57 ot_train.py:351 step:20K smpl:162K ep:324 epch:2.97 loss:0.146 grdn:12.454 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:03:13 ot_train.py:351 step:20K smpl:163K ep:327 epch:3.00 loss:0.140 grdn:12.506 lr:1.0e-05 updt_s:0.060 data_s:0.017
INFO 2025-12-14 12:03:25 ot_train.py:351 step:21K smpl:165K ep:330 epch:3.03 loss:0.143 grdn:12.194 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:03:38 ot_train.py:351 step:21K smpl:166K ep:334 epch:3.06 loss:0.144 grdn:11.966 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:03:51 ot_train.py:351 step:21K smpl:168K ep:337 epch:3.09 loss:0.135 grdn:11.864 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:04:03 ot_train.py:351 step:21K smpl:170K ep:340 epch:3.12 loss:0.141 grdn:12.040 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:04:16 ot_train.py:351 step:21K smpl:171K ep:343 epch:3.15 loss:0.136 grdn:11.914 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:04:29 ot_train.py:351 step:22K smpl:173K ep:346 epch:3.18 loss:0.139 grdn:11.829 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:04:41 ot_train.py:351 step:22K smpl:174K ep:350 epch:3.21 loss:0.136 grdn:12.515 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:04:54 ot_train.py:351 step:22K smpl:176K ep:353 epch:3.24 loss:0.135 grdn:11.900 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:05:07 ot_train.py:351 step:22K smpl:178K ep:356 epch:3.27 loss:0.134 grdn:11.402 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:05:19 ot_train.py:351 step:22K smpl:179K ep:359 epch:3.30 loss:0.140 grdn:12.283 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:05:32 ot_train.py:351 step:23K smpl:181K ep:362 epch:3.32 loss:0.140 grdn:12.138 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:05:45 ot_train.py:351 step:23K smpl:182K ep:366 epch:3.35 loss:0.135 grdn:11.338 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:05:58 ot_train.py:351 step:23K smpl:184K ep:369 epch:3.38 loss:0.132 grdn:11.499 lr:1.0e-05 updt_s:0.062 data_s:0.002
INFO 2025-12-14 12:06:10 ot_train.py:351 step:23K smpl:186K ep:372 epch:3.41 loss:0.127 grdn:11.251 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:06:23 ot_train.py:351 step:23K smpl:187K ep:375 epch:3.44 loss:0.131 grdn:12.302 lr:1.0e-05 updt_s:0.062 data_s:0.002
INFO 2025-12-14 12:06:36 ot_train.py:351 step:24K smpl:189K ep:378 epch:3.47 loss:0.127 grdn:11.313 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:06:49 ot_train.py:351 step:24K smpl:190K ep:382 epch:3.50 loss:0.133 grdn:11.506 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:07:01 ot_train.py:351 step:24K smpl:192K ep:385 epch:3.53 loss:0.129 grdn:11.308 lr:1.0e-05 updt_s:0.062 data_s:0.002
INFO 2025-12-14 12:07:14 ot_train.py:351 step:24K smpl:194K ep:388 epch:3.56 loss:0.137 grdn:11.999 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:07:27 ot_train.py:351 step:24K smpl:195K ep:391 epch:3.59 loss:0.125 grdn:11.394 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:07:40 ot_train.py:351 step:25K smpl:197K ep:394 epch:3.62 loss:0.127 grdn:11.693 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:07:53 ot_train.py:351 step:25K smpl:198K ep:398 epch:3.65 loss:0.134 grdn:11.517 lr:1.0e-05 updt_s:0.060 data_s:0.002
INFO 2025-12-14 12:08:05 ot_train.py:351 step:25K smpl:200K ep:401 epch:3.68 loss:0.128 grdn:11.720 lr:1.0e-05 updt_s:0.061 data_s:0.002
INFO 2025-12-14 12:08:05 ot_train.py:361 Checkpoint policy after step 25000
INFO 2025-12-14 12:08:07 ot_train.py:430 End of training
Traceback (most recent call last):
  File "/opt/venv/lib/python3.12/site-packages/huggingface_hub/utils/_http.py", line 407, in hf_raise_for_status
    response.raise_for_status()
  File "/opt/venv/lib/python3.12/site-packages/requests/models.py", line 1026, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 403 Client Error: Forbidden for url: https://huggingface.co/api/repos/create

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/opt/venv/bin/lerobot-train", line 7, in <module>
    sys.exit(main())
             ^^^^^^
  File "/workspace/lerobot/lerobot/src/lerobot/scripts/lerobot_train.py", line 444, in main
    train()
  File "/workspace/lerobot/lerobot/src/lerobot/configs/parser.py", line 233, in wrapper_inner
    response = fn(cfg, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/workspace/lerobot/lerobot/src/lerobot/scripts/lerobot_train.py", line 434, in train
    unwrapped_policy.push_model_to_hub(cfg)
  File "/workspace/lerobot/lerobot/src/lerobot/policies/pretrained.py", line 211, in push_model_to_hub
    repo_id = api.create_repo(
              ^^^^^^^^^^^^^^^^
  File "/opt/venv/lib/python3.12/site-packages/huggingface_hub/utils/_validators.py", line 114, in _inner_fn
    return fn(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^
  File "/opt/venv/lib/python3.12/site-packages/huggingface_hub/hf_api.py", line 3779, in create_repo
    raise err
  File "/opt/venv/lib/python3.12/site-packages/huggingface_hub/hf_api.py", line 3766, in create_repo
    hf_raise_for_status(r)
  File "/opt/venv/lib/python3.12/site-packages/huggingface_hub/utils/_http.py", line 471, in hf_raise_for_status
    raise _format(HfHubHTTPError, message, response) from e
huggingface_hub.errors.HfHubHTTPError: (Request ID: Root=1-693ea8a7-2aa0d2e77eee822446737837;d9c8d3fb-58b7-409c-824a-a11596d9edb8)

403 Forbidden: You don't have the rights to create a model under the namespace "Zer0Lander".
Cannot access content at: https://huggingface.co/api/repos/create.
Make sure your token has the correct permissions.
